assignment,video,scene,scale_label,scale_value,movement_label,movement_value,frames,time(s),size(MB),dir
val,tt2090497,0025,CS,1,Static,4,22,0.88,0.25,./../data/val/tt2090497/shot_0025.mp4
val,tt2090497,0026,ECS,0,Motion,0,20,0.80,0.26,./../data/val/tt2090497/shot_0026.mp4
val,tt2090497,0051,FS,3,Static,4,19,0.76,0.30,./../data/val/tt2090497/shot_0051.mp4
val,tt2091343,0037,LS,4,Static,4,14,0.58,0.24,./../data/val/tt2091343/shot_0037.mp4
val,tt2095008,0021,LS,4,Motion,0,14,0.56,0.43,./../data/val/tt2095008/shot_0021.mp4
val,tt2095008,0044,ECS,0,Motion,0,32,1.28,0.31,./../data/val/tt2095008/shot_0044.mp4
val,tt2095008,0049,CS,1,Motion,0,15,0.60,0.22,./../data/val/tt2095008/shot_0049.mp4
val,tt2095008,0054,MS,2,Static,4,25,1.00,0.26,./../data/val/tt2095008/shot_0054.mp4
val,tt2096672,0033,LS,4,Motion,0,24,1.00,0.50,./../data/val/tt2096672/shot_0033.mp4
val,tt2096672,0059,FS,3,Static,4,29,1.21,0.30,./../data/val/tt2096672/shot_0059.mp4
val,tt2097307,0024,FS,3,Motion,0,15,0.60,0.26,./../data/val/tt2097307/shot_0024.mp4
val,tt2097307,0030,FS,3,Motion,0,27,1.08,0.42,./../data/val/tt2097307/shot_0030.mp4
val,tt2097307,0031,MS,2,Static,4,15,0.60,0.35,./../data/val/tt2097307/shot_0031.mp4
val,tt2097307,0042,LS,4,Static,4,19,0.76,0.15,./../data/val/tt2097307/shot_0042.mp4
val,tt2097307,0051,MS,2,Motion,0,26,1.04,0.23,./../data/val/tt2097307/shot_0051.mp4
val,tt2097307,0052,FS,3,Motion,0,27,1.08,0.25,./../data/val/tt2097307/shot_0052.mp4
val,tt2097307,0070,FS,3,Static,4,28,1.12,0.51,./../data/val/tt2097307/shot_0070.mp4
val,tt2097307,0072,CS,1,Motion,0,15,0.60,0.24,./../data/val/tt2097307/shot_0072.mp4
val,tt2099577,0004,CS,1,Static,4,52,2.17,0.17,./../data/val/tt2099577/shot_0004.mp4
val,tt2099577,0005,MS,2,Static,4,92,3.83,0.39,./../data/val/tt2099577/shot_0005.mp4
val,tt2099577,0012,CS,1,Static,4,174,7.25,0.57,./../data/val/tt2099577/shot_0012.mp4
val,tt2099577,0014,MS,2,Static,4,47,1.96,0.22,./../data/val/tt2099577/shot_0014.mp4
val,tt2099577,0017,MS,2,Static,4,86,3.58,0.28,./../data/val/tt2099577/shot_0017.mp4
val,tt2100371,0036,CS,1,Static,4,42,1.75,0.50,./../data/val/tt2100371/shot_0036.mp4
val,tt2100371,0042,MS,2,Static,4,39,1.62,0.52,./../data/val/tt2100371/shot_0042.mp4
val,tt2100371,0046,MS,2,Motion,0,24,1.00,0.46,./../data/val/tt2100371/shot_0046.mp4
val,tt2101314,0065,MS,2,Static,4,24,1.00,0.15,./../data/val/tt2101314/shot_0065.mp4
val,tt2105044,0012,ECS,0,Motion,0,14,0.58,0.29,./../data/val/tt2105044/shot_0012.mp4
val,tt2105044,0043,ECS,0,Motion,0,27,1.13,0.69,./../data/val/tt2105044/shot_0043.mp4
val,tt2105044,0069,ECS,0,Motion,0,46,1.92,1.24,./../data/val/tt2105044/shot_0069.mp4
val,tt2105044,0072,ECS,0,Motion,0,28,1.17,0.53,./../data/val/tt2105044/shot_0072.mp4
val,tt2106284,0003,CS,1,Static,4,47,1.96,0.32,./../data/val/tt2106284/shot_0003.mp4
val,tt2106284,0009,ECS,0,Static,4,54,2.25,0.40,./../data/val/tt2106284/shot_0009.mp4
val,tt2106284,0012,ECS,0,Static,4,28,1.17,0.14,./../data/val/tt2106284/shot_0012.mp4
val,tt2106284,0016,LS,4,Motion,0,14,0.58,0.55,./../data/val/tt2106284/shot_0016.mp4
val,tt2106284,0027,ECS,0,Motion,0,14,0.58,0.12,./../data/val/tt2106284/shot_0027.mp4
val,tt2106284,0050,MS,2,Static,4,15,0.63,0.23,./../data/val/tt2106284/shot_0050.mp4
val,tt2106284,0054,CS,1,Static,4,25,1.04,0.24,./../data/val/tt2106284/shot_0054.mp4
val,tt2106284,0062,FS,3,Motion,0,21,0.88,0.50,./../data/val/tt2106284/shot_0062.mp4
val,tt2106670,0002,LS,4,Motion,0,26,1.08,0.85,./../data/val/tt2106670/shot_0002.mp4
val,tt2106670,0040,CS,1,Static,4,24,1.00,0.25,./../data/val/tt2106670/shot_0040.mp4
val,tt2109094,0008,MS,2,Static,4,36,1.44,0.42,./../data/val/tt2109094/shot_0008.mp4
val,tt2109094,0009,MS,2,Static,4,24,0.96,0.36,./../data/val/tt2109094/shot_0009.mp4
val,tt2109094,0015,MS,2,Motion,0,48,1.92,0.69,./../data/val/tt2109094/shot_0015.mp4
val,tt2109094,0026,MS,2,Static,4,28,1.12,0.39,./../data/val/tt2109094/shot_0026.mp4
val,tt2109094,0033,FS,3,Static,4,30,1.20,0.30,./../data/val/tt2109094/shot_0033.mp4
val,tt2109094,0034,FS,3,Static,4,37,1.48,0.32,./../data/val/tt2109094/shot_0034.mp4
val,tt2109094,0061,ECS,0,Motion,0,21,0.84,0.32,./../data/val/tt2109094/shot_0061.mp4
val,tt2109094,0065,ECS,0,Motion,0,28,1.12,0.32,./../data/val/tt2109094/shot_0065.mp4
val,tt2109094,0076,ECS,0,Static,4,20,0.80,0.50,./../data/val/tt2109094/shot_0076.mp4
val,tt2109248,0004,ECS,0,Motion,0,43,1.43,0.48,./../data/val/tt2109248/shot_0004.mp4
val,tt2109248,0023,LS,4,Motion,0,23,0.77,0.31,./../data/val/tt2109248/shot_0023.mp4
val,tt2109248,0035,LS,4,Motion,0,42,1.40,0.52,./../data/val/tt2109248/shot_0035.mp4
val,tt2109248,0038,FS,3,Static,4,16,0.53,0.18,./../data/val/tt2109248/shot_0038.mp4
val,tt2109248,0060,CS,1,Static,4,17,0.57,0.28,./../data/val/tt2109248/shot_0060.mp4
val,tt2109248,0062,FS,3,Motion,0,44,1.47,0.97,./../data/val/tt2109248/shot_0062.mp4
val,tt2109248,0069,LS,4,Push,1,30,1.00,0.58,./../data/val/tt2109248/shot_0069.mp4
val,tt2109248,0077,MS,2,Motion,0,14,0.47,0.22,./../data/val/tt2109248/shot_0077.mp4
val,tt2109248,0084,CS,1,Push,1,22,0.73,0.27,./../data/val/tt2109248/shot_0084.mp4
val,tt2109248,0085,MS,2,Static,4,21,0.70,0.40,./../data/val/tt2109248/shot_0085.mp4
val,tt2112258,0017,MS,2,Motion,0,17,0.68,0.40,./../data/val/tt2112258/shot_0017.mp4
val,tt2112868,0003,LS,4,Static,4,49,2.04,0.46,./../data/val/tt2112868/shot_0003.mp4
val,tt2112868,0004,LS,4,Motion,0,40,1.67,0.43,./../data/val/tt2112868/shot_0004.mp4
val,tt2112868,0014,ECS,0,Push,1,61,2.54,1.02,./../data/val/tt2112868/shot_0014.mp4
val,tt2112868,0017,CS,1,Static,4,40,1.67,0.34,./../data/val/tt2112868/shot_0017.mp4
val,tt2112868,0029,ECS,0,Pull,2,89,3.71,0.86,./../data/val/tt2112868/shot_0029.mp4
val,tt2112868,0030,FS,3,Motion,0,55,2.29,1.93,./../data/val/tt2112868/shot_0030.mp4
val,tt2112868,0045,FS,3,Motion,0,49,2.04,0.92,./../data/val/tt2112868/shot_0045.mp4
val,tt2113090,0011,CS,1,Motion,0,28,1.12,0.16,./../data/val/tt2113090/shot_0011.mp4
val,tt2113090,0012,ECS,0,Static,4,42,1.68,0.27,./../data/val/tt2113090/shot_0012.mp4
val,tt2113090,0030,FS,3,Static,4,16,0.64,0.19,./../data/val/tt2113090/shot_0030.mp4
val,tt2113090,0050,FS,3,Motion,0,25,1.00,0.26,./../data/val/tt2113090/shot_0050.mp4
val,tt2113090,0051,FS,3,Static,4,36,1.44,0.32,./../data/val/tt2113090/shot_0051.mp4
val,tt2113090,0065,MS,2,Motion,0,19,0.76,0.23,./../data/val/tt2113090/shot_0065.mp4
val,tt2113090,0079,FS,3,Motion,0,23,0.92,0.28,./../data/val/tt2113090/shot_0079.mp4
val,tt2113635,0013,CS,1,Static,4,35,1.17,0.18,./../data/val/tt2113635/shot_0013.mp4
val,tt2113635,0026,ECS,0,Static,4,24,0.80,0.12,./../data/val/tt2113635/shot_0026.mp4
val,tt2113636,0057,MS,2,Static,4,17,0.68,0.13,./../data/val/tt2113636/shot_0057.mp4
val,tt2113636,0058,CS,1,Motion,0,14,0.56,0.14,./../data/val/tt2113636/shot_0058.mp4
val,tt2114461,0020,CS,1,Static,4,22,0.88,0.11,./../data/val/tt2114461/shot_0020.mp4
val,tt2114461,0027,CS,1,Push,1,45,1.80,0.23,./../data/val/tt2114461/shot_0027.mp4
val,tt2114461,0029,MS,2,Static,4,24,0.96,0.16,./../data/val/tt2114461/shot_0029.mp4
val,tt2114461,0037,MS,2,Static,4,23,0.92,0.10,./../data/val/tt2114461/shot_0037.mp4
val,tt2114461,0040,MS,2,Static,4,28,1.12,0.17,./../data/val/tt2114461/shot_0040.mp4
val,tt2114461,0042,MS,2,Static,4,23,0.92,0.11,./../data/val/tt2114461/shot_0042.mp4
val,tt2114461,0045,CS,1,Static,4,15,0.60,0.10,./../data/val/tt2114461/shot_0045.mp4
val,tt2115325,0027,CS,1,Static,4,35,1.46,0.14,./../data/val/tt2115325/shot_0027.mp4
val,tt2115325,0042,CS,1,Static,4,30,1.25,0.21,./../data/val/tt2115325/shot_0042.mp4
val,tt2118722,0020,ECS,0,Static,4,15,0.62,0.14,./../data/val/tt2118722/shot_0020.mp4
val,tt2118722,0031,CS,1,Static,4,26,1.08,0.17,./../data/val/tt2118722/shot_0031.mp4
val,tt2118722,0038,ECS,0,Push,1,27,1.12,0.22,./../data/val/tt2118722/shot_0038.mp4
val,tt2118722,0077,ECS,0,Static,4,14,0.58,0.17,./../data/val/tt2118722/shot_0077.mp4
val,tt2119396,0020,ECS,0,Static,4,59,2.36,1.39,./../data/val/tt2119396/shot_0020.mp4
val,tt2119396,0027,FS,3,Motion,0,18,0.72,0.31,./../data/val/tt2119396/shot_0027.mp4
val,tt2119396,0041,CS,1,Static,4,30,1.20,0.24,./../data/val/tt2119396/shot_0041.mp4
val,tt2120779,0001,CS,1,Static,4,634,25.36,4.37,./../data/val/tt2120779/shot_0001.mp4
val,tt2120779,0008,MS,2,Multi_movement,3,26,1.04,0.66,./../data/val/tt2120779/shot_0008.mp4
val,tt2120779,0029,CS,1,Static,4,66,2.64,1.15,./../data/val/tt2120779/shot_0029.mp4
val,tt2120779,0048,ECS,0,Motion,0,54,2.16,1.01,./../data/val/tt2120779/shot_0048.mp4
val,tt2120779,0052,ECS,0,Static,4,38,1.52,0.82,./../data/val/tt2120779/shot_0052.mp4
val,tt2123342,0037,CS,1,Static,4,33,1.38,0.29,./../data/val/tt2123342/shot_0037.mp4
val,tt2123342,0050,MS,2,Motion,0,32,1.33,0.46,./../data/val/tt2123342/shot_0050.mp4
val,tt2123342,0053,FS,3,Motion,0,38,1.58,0.54,./../data/val/tt2123342/shot_0053.mp4
val,tt2123342,0058,LS,4,Static,4,37,1.54,0.35,./../data/val/tt2123342/shot_0058.mp4
val,tt2124787,0050,FS,3,Motion,0,22,0.88,0.22,./../data/val/tt2124787/shot_0050.mp4
val,tt2125425,0024,LS,4,Motion,0,23,0.96,0.19,./../data/val/tt2125425/shot_0024.mp4
val,tt2125425,0034,ECS,0,Static,4,16,0.67,0.12,./../data/val/tt2125425/shot_0034.mp4
val,tt2125490,0017,FS,3,Static,4,162,6.76,1.73,./../data/val/tt2125490/shot_0017.mp4
val,tt2125490,0021,FS,3,Static,4,54,2.25,0.59,./../data/val/tt2125490/shot_0021.mp4
val,tt2125496,0004,LS,4,Motion,0,70,2.92,0.60,./../data/val/tt2125496/shot_0004.mp4
val,tt2125496,0022,CS,1,Static,4,24,1.00,0.10,./../data/val/tt2125496/shot_0022.mp4
val,tt2125496,0023,CS,1,Motion,0,33,1.38,0.24,./../data/val/tt2125496/shot_0023.mp4
val,tt2126378,0003,FS,3,Motion,0,18,0.72,0.43,./../data/val/tt2126378/shot_0003.mp4
val,tt2126378,0027,LS,4,Static,4,25,1.00,0.98,./../data/val/tt2126378/shot_0027.mp4
val,tt2126378,0032,CS,1,Static,4,71,2.84,1.33,./../data/val/tt2126378/shot_0032.mp4
val,tt2126378,0039,CS,1,Motion,0,25,1.00,0.91,./../data/val/tt2126378/shot_0039.mp4
val,tt2126378,0047,FS,3,Motion,0,26,1.04,0.62,./../data/val/tt2126378/shot_0047.mp4
val,tt2126378,0061,MS,2,Static,4,17,0.68,0.33,./../data/val/tt2126378/shot_0061.mp4
val,tt2126378,0066,LS,4,Motion,0,26,1.04,0.72,./../data/val/tt2126378/shot_0066.mp4
val,tt2126378,0074,LS,4,Static,4,31,1.24,0.68,./../data/val/tt2126378/shot_0074.mp4
val,tt2126378,0075,LS,4,Static,4,25,1.00,0.84,./../data/val/tt2126378/shot_0075.mp4
val,tt2126378,0076,MS,2,Motion,0,41,1.64,0.77,./../data/val/tt2126378/shot_0076.mp4
val,tt2126378,0078,ECS,0,Motion,0,19,0.76,0.45,./../data/val/tt2126378/shot_0078.mp4
val,tt2126378,0081,LS,4,Static,4,16,0.64,0.36,./../data/val/tt2126378/shot_0081.mp4
val,tt2126378,0085,CS,1,Static,4,72,2.88,0.99,./../data/val/tt2126378/shot_0085.mp4
val,tt2132285,0001,FS,3,Static,4,37,1.48,0.97,./../data/val/tt2132285/shot_0001.mp4
val,tt2132285,0003,FS,3,Static,4,27,1.08,0.23,./../data/val/tt2132285/shot_0003.mp4
val,tt2132285,0021,MS,2,Static,4,41,1.64,0.29,./../data/val/tt2132285/shot_0021.mp4
val,tt2133298,0046,MS,2,Static,4,15,0.60,0.30,./../data/val/tt2133298/shot_0046.mp4
val,tt2133298,0051,CS,1,Motion,0,58,2.32,0.54,./../data/val/tt2133298/shot_0051.mp4
val,tt2133298,0067,FS,3,Motion,0,16,0.64,0.29,./../data/val/tt2133298/shot_0067.mp4
val,tt2133302,0008,LS,4,Static,4,41,1.64,0.24,./../data/val/tt2133302/shot_0008.mp4
val,tt2133302,0013,ECS,0,Static,4,25,1.00,0.20,./../data/val/tt2133302/shot_0013.mp4
val,tt2133302,0017,MS,2,Static,4,49,1.96,0.24,./../data/val/tt2133302/shot_0017.mp4
val,tt2133302,0026,MS,2,Static,4,30,1.20,0.18,./../data/val/tt2133302/shot_0026.mp4
val,tt2133302,0033,FS,3,Static,4,23,0.92,0.12,./../data/val/tt2133302/shot_0033.mp4
val,tt2133302,0034,LS,4,Motion,0,41,1.64,0.64,./../data/val/tt2133302/shot_0034.mp4
val,tt2137720,0002,CS,1,Static,4,39,1.56,0.35,./../data/val/tt2137720/shot_0002.mp4
val,tt2137720,0008,MS,2,Static,4,31,1.24,0.67,./../data/val/tt2137720/shot_0008.mp4
val,tt2147277,0045,MS,2,Motion,0,18,0.75,0.32,./../data/val/tt2147277/shot_0045.mp4
val,tt2147277,0058,MS,2,Static,4,34,1.42,0.30,./../data/val/tt2147277/shot_0058.mp4
val,tt2147277,0062,CS,1,Motion,0,92,3.84,1.30,./../data/val/tt2147277/shot_0062.mp4
val,tt2151863,0014,CS,1,Motion,0,33,1.38,0.19,./../data/val/tt2151863/shot_0014.mp4
val,tt2151863,0016,ECS,0,Static,4,20,0.83,0.12,./../data/val/tt2151863/shot_0016.mp4
val,tt2151863,0019,CS,1,Static,4,41,1.71,0.10,./../data/val/tt2151863/shot_0019.mp4
val,tt2151863,0046,FS,3,Static,4,55,2.29,0.42,./../data/val/tt2151863/shot_0046.mp4
val,tt2158649,0030,FS,3,Static,4,29,1.21,0.47,./../data/val/tt2158649/shot_0030.mp4
val,tt2158649,0032,CS,1,Static,4,23,0.96,0.19,./../data/val/tt2158649/shot_0032.mp4
val,tt2158649,0053,CS,1,Static,4,24,1.00,0.42,./../data/val/tt2158649/shot_0053.mp4
val,tt2158808,0017,ECS,0,Motion,0,157,6.55,0.80,./../data/val/tt2158808/shot_0017.mp4
val,tt2158808,0032,CS,1,Motion,0,31,1.29,0.18,./../data/val/tt2158808/shot_0032.mp4
val,tt2158808,0035,CS,1,Motion,0,30,1.25,0.24,./../data/val/tt2158808/shot_0035.mp4
val,tt2158808,0044,MS,2,Multi_movement,3,20,0.83,0.19,./../data/val/tt2158808/shot_0044.mp4
val,tt2158808,0052,ECS,0,Static,4,122,5.09,0.48,./../data/val/tt2158808/shot_0052.mp4
val,tt2170584,0002,MS,2,Motion,0,31,1.29,0.46,./../data/val/tt2170584/shot_0002.mp4
val,tt2170584,0022,CS,1,Static,4,19,0.79,0.21,./../data/val/tt2170584/shot_0022.mp4
val,tt2170584,0053,CS,1,Static,4,22,0.92,0.35,./../data/val/tt2170584/shot_0053.mp4
val,tt2170584,0081,CS,1,Static,4,20,0.83,0.24,./../data/val/tt2170584/shot_0081.mp4
val,tt2174084,0021,ECS,0,Static,4,15,0.62,0.16,./../data/val/tt2174084/shot_0021.mp4
val,tt2174084,0022,LS,4,Motion,0,18,0.75,0.25,./../data/val/tt2174084/shot_0022.mp4
val,tt2174084,0030,CS,1,Static,4,34,1.42,0.36,./../data/val/tt2174084/shot_0030.mp4
val,tt2174084,0039,LS,4,Static,4,18,0.75,0.36,./../data/val/tt2174084/shot_0039.mp4
val,tt2174084,0043,CS,1,Static,4,23,0.96,0.21,./../data/val/tt2174084/shot_0043.mp4
val,tt2175928,0009,LS,4,Static,4,136,5.67,0.88,./../data/val/tt2175928/shot_0009.mp4
val,tt2175928,0013,FS,3,Motion,0,95,3.96,0.85,./../data/val/tt2175928/shot_0013.mp4
val,tt2175928,0023,LS,4,Static,4,160,6.67,1.27,./../data/val/tt2175928/shot_0023.mp4
val,tt2179116,0004,ECS,0,Motion,0,20,0.80,0.32,./../data/val/tt2179116/shot_0004.mp4
val,tt2179116,0015,CS,1,Static,4,53,2.12,0.52,./../data/val/tt2179116/shot_0015.mp4
val,tt2179116,0030,FS,3,Motion,0,26,1.04,0.84,./../data/val/tt2179116/shot_0030.mp4
val,tt2179116,0043,FS,3,Static,4,35,1.40,0.80,./../data/val/tt2179116/shot_0043.mp4
val,tt2179116,0047,LS,4,Static,4,14,0.56,0.24,./../data/val/tt2179116/shot_0047.mp4
val,tt2179116,0050,MS,2,Static,4,17,0.68,0.37,./../data/val/tt2179116/shot_0050.mp4
val,tt2179116,0055,FS,3,Static,4,29,1.16,0.34,./../data/val/tt2179116/shot_0055.mp4
val,tt2179116,0091,FS,3,Static,4,18,0.72,0.25,./../data/val/tt2179116/shot_0091.mp4
val,tt2179116,0094,FS,3,Static,4,18,0.72,0.50,./../data/val/tt2179116/shot_0094.mp4
val,tt2179121,0007,FS,3,Motion,0,25,1.00,0.17,./../data/val/tt2179121/shot_0007.mp4
val,tt2179121,0010,MS,2,Motion,0,43,1.72,0.36,./../data/val/tt2179121/shot_0010.mp4
val,tt2179121,0012,MS,2,Static,4,31,1.24,0.16,./../data/val/tt2179121/shot_0012.mp4
val,tt2179121,0026,MS,2,Motion,0,49,1.96,0.30,./../data/val/tt2179121/shot_0026.mp4
val,tt2179140,0003,MS,2,Static,4,33,1.32,0.57,./../data/val/tt2179140/shot_0003.mp4
val,tt2180411,0011,CS,1,Motion,0,20,0.83,0.20,./../data/val/tt2180411/shot_0011.mp4
val,tt2180411,0013,LS,4,Static,4,21,0.88,0.43,./../data/val/tt2180411/shot_0013.mp4
val,tt2180549,0008,LS,4,Static,4,95,3.80,1.49,./../data/val/tt2180549/shot_0008.mp4
val,tt2180549,0010,LS,4,Static,4,48,1.92,0.56,./../data/val/tt2180549/shot_0010.mp4
val,tt2180549,0011,MS,2,Static,4,92,3.68,0.76,./../data/val/tt2180549/shot_0011.mp4
val,tt2180549,0012,LS,4,Static,4,29,1.16,0.43,./../data/val/tt2180549/shot_0012.mp4
val,tt2180587,0006,FS,3,Motion,0,32,1.28,0.54,./../data/val/tt2180587/shot_0006.mp4
val,tt2180587,0020,MS,2,Static,4,33,1.32,0.26,./../data/val/tt2180587/shot_0020.mp4
val,tt2183194,0033,ECS,0,Motion,0,41,1.64,0.53,./../data/val/tt2183194/shot_0033.mp4
val,tt2186848,0032,MS,2,Static,4,63,2.62,0.65,./../data/val/tt2186848/shot_0032.mp4
val,tt2186848,0036,MS,2,Static,4,22,0.92,0.28,./../data/val/tt2186848/shot_0036.mp4
val,tt2186848,0061,FS,3,Motion,0,24,1.00,0.66,./../data/val/tt2186848/shot_0061.mp4
val,tt2186848,0088,FS,3,Motion,0,17,0.71,0.19,./../data/val/tt2186848/shot_0088.mp4
val,tt2187153,0013,FS,3,Motion,0,53,2.21,0.42,./../data/val/tt2187153/shot_0013.mp4
val,tt2187153,0020,CS,1,Static,4,21,0.88,0.11,./../data/val/tt2187153/shot_0020.mp4
val,tt2187153,0038,LS,4,Motion,0,27,1.12,0.22,./../data/val/tt2187153/shot_0038.mp4
val,tt2187153,0058,MS,2,Motion,0,39,1.62,0.23,./../data/val/tt2187153/shot_0058.mp4
val,tt2190451,0021,LS,4,Static,4,15,0.63,0.34,./../data/val/tt2190451/shot_0021.mp4
val,tt2190451,0031,FS,3,Static,4,28,1.17,0.25,./../data/val/tt2190451/shot_0031.mp4
val,tt2190451,0038,LS,4,Motion,0,32,1.33,0.42,./../data/val/tt2190451/shot_0038.mp4
val,tt2190451,0065,LS,4,Motion,0,14,0.58,0.24,./../data/val/tt2190451/shot_0065.mp4
val,tt2193093,0006,FS,3,Static,4,61,2.54,1.68,./../data/val/tt2193093/shot_0006.mp4
val,tt2193093,0014,ECS,0,Static,4,52,2.17,0.77,./../data/val/tt2193093/shot_0014.mp4
val,tt2193093,0035,MS,2,Static,4,44,1.83,0.96,./../data/val/tt2193093/shot_0035.mp4
val,tt2193093,0038,CS,1,Static,4,43,1.79,0.43,./../data/val/tt2193093/shot_0038.mp4
val,tt2193093,0049,CS,1,Motion,0,177,7.38,4.33,./../data/val/tt2193093/shot_0049.mp4
val,tt2193185,0006,FS,3,Static,4,37,1.54,0.15,./../data/val/tt2193185/shot_0006.mp4
val,tt2193185,0017,ECS,0,Static,4,48,2.00,0.61,./../data/val/tt2193185/shot_0017.mp4
val,tt2193185,0019,ECS,0,Push,1,22,0.92,0.37,./../data/val/tt2193185/shot_0019.mp4
val,tt2195906,0001,LS,4,Static,4,55,2.20,0.60,./../data/val/tt2195906/shot_0001.mp4
val,tt2195906,0006,ECS,0,Motion,0,38,1.52,0.52,./../data/val/tt2195906/shot_0006.mp4
val,tt2195906,0026,CS,1,Motion,0,70,2.80,1.22,./../data/val/tt2195906/shot_0026.mp4
val,tt2195906,0028,LS,4,Static,4,48,1.92,0.37,./../data/val/tt2195906/shot_0028.mp4
val,tt2195906,0042,CS,1,Static,4,47,1.88,0.58,./../data/val/tt2195906/shot_0042.mp4
val,tt2195906,0066,ECS,0,Static,4,36,1.44,0.50,./../data/val/tt2195906/shot_0066.mp4
val,tt2196154,0029,FS,3,Static,4,73,2.92,0.20,./../data/val/tt2196154/shot_0029.mp4
val,tt2196154,0032,ECS,0,Static,4,27,1.08,0.22,./../data/val/tt2196154/shot_0032.mp4
val,tt2196154,0039,ECS,0,Static,4,53,2.12,0.26,./../data/val/tt2196154/shot_0039.mp4
val,tt2196724,0031,FS,3,Static,4,39,1.56,0.48,./../data/val/tt2196724/shot_0031.mp4
val,tt2196724,0068,MS,2,Motion,0,16,0.64,0.17,./../data/val/tt2196724/shot_0068.mp4
val,tt2197849,0014,ECS,0,Static,4,18,0.75,0.09,./../data/val/tt2197849/shot_0014.mp4
val,tt2198063,0004,ECS,0,Static,4,21,0.88,0.16,./../data/val/tt2198063/shot_0004.mp4
val,tt2198063,0014,LS,4,Static,4,14,0.58,0.14,./../data/val/tt2198063/shot_0014.mp4
val,tt2198063,0016,LS,4,Static,4,21,0.88,0.17,./../data/val/tt2198063/shot_0016.mp4
val,tt2198063,0017,LS,4,Static,4,18,0.75,0.10,./../data/val/tt2198063/shot_0017.mp4
val,tt2198063,0032,LS,4,Static,4,37,1.54,0.43,./../data/val/tt2198063/shot_0032.mp4
val,tt2198063,0033,LS,4,Static,4,42,1.75,0.90,./../data/val/tt2198063/shot_0033.mp4
val,tt2198063,0034,LS,4,Static,4,26,1.08,0.18,./../data/val/tt2198063/shot_0034.mp4
val,tt2198063,0036,FS,3,Static,4,24,1.00,0.17,./../data/val/tt2198063/shot_0036.mp4
val,tt2198063,0039,CS,1,Static,4,23,0.96,0.12,./../data/val/tt2198063/shot_0039.mp4
val,tt2198063,0052,FS,3,Static,4,29,1.21,0.25,./../data/val/tt2198063/shot_0052.mp4
val,tt2198063,0059,ECS,0,Static,4,15,0.63,0.20,./../data/val/tt2198063/shot_0059.mp4
val,tt2198063,0064,MS,2,Static,4,16,0.67,0.11,./../data/val/tt2198063/shot_0064.mp4
val,tt2198063,0067,ECS,0,Static,4,15,0.63,0.09,./../data/val/tt2198063/shot_0067.mp4
val,tt2199711,0004,FS,3,Static,4,15,0.60,0.16,./../data/val/tt2199711/shot_0004.mp4
val,tt2199711,0013,LS,4,Static,4,28,1.12,0.23,./../data/val/tt2199711/shot_0013.mp4
val,tt2199711,0018,CS,1,Static,4,17,0.68,0.17,./../data/val/tt2199711/shot_0018.mp4
val,tt2200144,0012,MS,2,Static,4,39,1.56,0.35,./../data/val/tt2200144/shot_0012.mp4
val,tt2200144,0023,MS,2,Static,4,22,0.88,0.21,./../data/val/tt2200144/shot_0023.mp4
val,tt2200144,0025,LS,4,Static,4,43,1.72,0.46,./../data/val/tt2200144/shot_0025.mp4
val,tt2200144,0026,LS,4,Static,4,37,1.48,0.44,./../data/val/tt2200144/shot_0026.mp4
val,tt2200144,0036,CS,1,Static,4,52,2.08,0.34,./../data/val/tt2200144/shot_0036.mp4
val,tt2200144,0047,CS,1,Static,4,25,1.00,0.19,./../data/val/tt2200144/shot_0047.mp4
val,tt2202627,0003,FS,3,Push,1,84,3.36,1.10,./../data/val/tt2202627/shot_0003.mp4
val,tt2202627,0038,ECS,0,Static,4,16,0.64,0.13,./../data/val/tt2202627/shot_0038.mp4
val,tt2202627,0047,MS,2,Pull,2,93,3.72,0.52,./../data/val/tt2202627/shot_0047.mp4
val,tt2202627,0086,FS,3,Pull,2,44,1.76,0.65,./../data/val/tt2202627/shot_0086.mp4
val,tt2207090,0023,MS,2,Motion,0,24,1.00,0.30,./../data/val/tt2207090/shot_0023.mp4
val,tt2207090,0031,ECS,0,Static,4,18,0.75,0.22,./../data/val/tt2207090/shot_0031.mp4
val,tt2207090,0056,FS,3,Push,1,27,1.12,0.52,./../data/val/tt2207090/shot_0056.mp4
val,tt2207090,0066,MS,2,Static,4,27,1.12,0.24,./../data/val/tt2207090/shot_0066.mp4
val,tt2209764,0006,LS,4,Static,4,42,1.68,0.19,./../data/val/tt2209764/shot_0006.mp4
val,tt2209764,0007,LS,4,Motion,0,46,1.84,0.72,./../data/val/tt2209764/shot_0007.mp4
val,tt2209764,0032,MS,2,Static,4,19,0.76,0.28,./../data/val/tt2209764/shot_0032.mp4
val,tt2209764,0059,MS,2,Motion,0,17,0.68,0.22,./../data/val/tt2209764/shot_0059.mp4
val,tt2209764,0068,LS,4,Motion,0,27,1.08,0.43,./../data/val/tt2209764/shot_0068.mp4
val,tt2209764,0069,CS,1,Static,4,29,1.16,0.30,./../data/val/tt2209764/shot_0069.mp4
val,tt2209764,0075,LS,4,Motion,0,29,1.16,0.56,./../data/val/tt2209764/shot_0075.mp4
val,tt2209764,0079,MS,2,Static,4,19,0.76,0.15,./../data/val/tt2209764/shot_0079.mp4
val,tt2209764,0080,MS,2,Motion,0,20,0.80,0.22,./../data/val/tt2209764/shot_0080.mp4
